selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,example_rank,selected_concurrence,pair_delta_xy,kinematic_point,s_regime,theta_in_regime,qOut_regime,s,sqrt_s,pIn,pOut,theta_in,phi_in_electron,phi_in,qOut,phiOut,Q2,xB,t,W2,y,theta_e_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,unpolarized_C_e_p,unpolarized_C_e_gamma,unpolarized_C_p_gamma,unpolarized_C_e_rest,unpolarized_C_p_rest,unpolarized_C_gamma_rest,L_proton_C_e_p,L_proton_C_e_gamma,L_proton_C_p_gamma,L_proton_C_e_rest,L_proton_C_p_rest,L_proton_C_gamma_rest,L_electron_C_e_p,L_electron_C_e_gamma,L_electron_C_p_gamma,L_electron_C_e_rest,L_electron_C_p_rest,L_electron_C_gamma_rest,Tx_proton_C_e_p,Tx_proton_C_e_gamma,Tx_proton_C_p_gamma,Tx_proton_C_e_rest,Tx_proton_C_p_rest,Tx_proton_C_gamma_rest,Ty_proton_C_e_p,Ty_proton_C_e_gamma,Ty_proton_C_p_gamma,Ty_proton_C_e_rest,Ty_proton_C_p_rest,Ty_proton_C_gamma_rest,Tx_electron_C_e_p,Tx_electron_C_e_gamma,Tx_electron_C_p_gamma,Tx_electron_C_e_rest,Tx_electron_C_p_rest,Tx_electron_C_gamma_rest,Ty_electron_C_e_p,Ty_electron_C_e_gamma,Ty_electron_C_p_gamma,Ty_electron_C_e_rest,Ty_electron_C_p_rest,Ty_electron_C_gamma_rest,LL_C_e_p,LL_C_e_gamma,LL_C_p_gamma,LL_C_e_rest,LL_C_p_rest,LL_C_gamma_rest,LTx_C_e_p,LTx_C_e_gamma,LTx_C_p_gamma,LTx_C_e_rest,LTx_C_p_rest,LTx_C_gamma_rest,LTy_C_e_p,LTy_C_e_gamma,LTy_C_p_gamma,LTy_C_e_rest,LTy_C_p_rest,LTy_C_gamma_rest,TxTx_C_e_p,TxTx_C_e_gamma,TxTx_C_p_gamma,TxTx_C_e_rest,TxTx_C_p_rest,TxTx_C_gamma_rest,TxTy_C_e_p,TxTy_C_e_gamma,TxTy_C_p_gamma,TxTy_C_e_rest,TxTy_C_p_rest,TxTy_C_gamma_rest
C_p_gamma,C_{p\gamma},unpolarized,enhanced_region_2,2,2,0.0000000000000000e+00,1.4726215563702154e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.9043236201663249e+00,1.5707949999999999e+00,0.0000000000000000e+00,3.1415926535897931e+00,5.0000000000000000e-01,9.8174770424681035e-02,1.1181288081232490e+01,8.5239898962134930e-01,-8.4896284392951653e+00,2.8159906146948419e+00,6.3565781623993689e-01,1.0991657795799637e+02,5.3555894631778234e-03,1.3511854104319674e+00,5.3555894631778234e-03,1.3511854104319674e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.4982884339235126e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.4274037196655521e-17,2.0741710225934389e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1155555532074779e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0593280570096380e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.5917609731120763e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.5917609447956074e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2865864616679899e-17,9.7997408757668024e-17,1.9415146330552546e-03,0.0000000000000000e+00,1.9415220104540157e-03,1.9415220104540157e-03,7.3935271499027611e-17,9.4220825064578266e-17,1.1155971500829949e-02,0.0000000000000000e+00,1.1155972297179349e-02,1.1155972297179349e-02,9.0359086264715382e-17,9.3605159320611137e-17,1.3590420523412708e-02,0.0000000000000000e+00,1.3590436852604351e-02,1.3590436852604351e-02,7.0952726187460613e-01,1.5917619411739251e-01,1.1155554864199543e-02,7.5097173545278184e-01,7.3399313922365284e-01,2.4628044705840352e-01,6.7191709838555702e-01,1.5917609079338327e-01,1.0593284165602387e-02,7.1299286366267667e-01,6.9507841973743578e-01,2.3874346149790610e-01
C_p_gamma,C_{p\gamma},unpolarized,enhanced_region_3,3,1,0.0000000000000000e+00,1.9634954084936207e-01,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.7023178278439293e+00,1.5707949999999999e+00,0.0000000000000000e+00,3.1415926535897931e+00,5.0000000000000000e-01,1.3744467859455345e+00,1.0198617913455170e+01,9.7383373624070935e-01,-7.6245858323568854e+00,1.1538740693769867e+00,5.0749408716961442e-01,1.7129718697990373e+02,8.9522764254044140e-01,2.1822436830900211e+00,8.9522764254044140e-01,2.1822436830900211e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.5756090913519032e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.7720913870934487e-19,9.0132139070271063e-18,4.3439302764368345e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.9152297612103894e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8327513397843992e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.0902807064840961e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.0902807072902438e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.8808097889809507e-18,6.3642374467262492e-18,3.1269032259856180e-02,0.0000000000000000e+00,3.1269034182601171e-02,3.1269034182597626e-02,5.5459964291732378e-17,9.3933196596216805e-18,1.9156856797137586e-01,0.0000000000000000e+00,1.9156857295151403e-01,1.9156857295151344e-01,6.4714195263539599e-17,1.1074115780252987e-17,2.2444874179652174e-01,0.0000000000000000e+00,2.2444875440308321e-01,2.2444875440308223e-01,6.4963333453614214e-01,7.1886184854780405e-03,1.9152297936499157e-01,6.7540610809254320e-01,7.0199913618578380e-01,2.6614092166833697e-01,6.2000792371862856e-01,7.0902778748714087e-03,1.8327513855638405e-01,6.4424122613346047e-01,6.6976582607825852e-01,2.5342988850749337e-01
C_p_gamma,C_{p\gamma},unpolarized,enhanced_region_3,3,2,0.0000000000000000e+00,9.8174770424681146e-02,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6993441269562464e+00,1.5707949999999999e+00,0.0000000000000000e+00,3.1415926535897931e+00,5.0000000000000000e-01,1.4726215563702154e+00,9.9942711967524751e+00,9.7560820576006835e-01,-7.6120134026819004e+00,1.1297170588467533e+00,4.9642102421008105e-01,1.7565292432784972e+02,1.0031932913232258e+00,2.1943221883582047e+00,1.0031932913232258e+00,2.1943221883582047e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.9291647499904496e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.7842513229377415e-18,4.5641624702491695e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0380113790007315e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.9504043697103993e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2244420083532804e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2244420083867306e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.5818164715631071e-18,1.2238880583207239e-17,3.3455657280746995e-02,2.1073424255447017e-08,3.3455660809998032e-02,3.3455660810001349e-02,1.4207972047327410e-17,5.8589681187442889e-18,2.0385355739914382e-01,0.0000000000000000e+00,2.0385356212722081e-01,2.0385356212722081e-01,1.6947588228196226e-17,2.0859769169206519e-18,2.3806799751857266e-01,1.4901161193847656e-08,2.3806800491176086e-01,2.3806800491176086e-01,6.4194563272425031e-01,2.2244362384470653e-03,2.0380113542252357e-01,6.6652710676164340e-01,6.9698518040778878e-01,2.7147576067734486e-01,6.1277811944278993e-01,2.3421244000550942e-03,1.9504043837807444e-01,6.3584206893462347e-01,6.6507926324829503e-01,2.5853217441327492e-01
C_p_gamma,C_{p\gamma},Ty_electron,enhanced_region_0,0,1,1.1102230246251565e-16,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6983517803280428e+00,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,5.0000000000000000e-01,1.5707963267948966e+00,1.9560209902863694e+01,9.8778842619224094e-01,-1.5163506342209406e+01,1.1216578749052240e+00,9.5958634317546632e-01,1.8000000000000000e+02,9.7899466311446304e-13,2.1983517803280428e+00,9.7899466311446304e-13,2.1983517803280428e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.7469535403592427e-14,2.7684879238222362e-12,4.2985037627716537e-09,2.8390525107469633e-07,2.8351392731726835e-07,2.8351392731726835e-07,3.7439125160794985e-14,2.7684879817151900e-12,4.2985026592275393e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8873791418627661e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.9420910152566648e-15,1.5544093789898739e-12,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.7438753651022059e-14,2.7684880304494927e-12,4.2985067581052029e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.6466325241431821e-12,2.7684920925951131e-12,4.2985010243987004e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.6089293177460246e-12,2.7732286080941310e-12,4.3011850144891216e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.6844091833594803e-01,1.5542150899605645e-12,0.0000000000000000e+00,9.9999999999999989e-01,1.0000000000000000e+00,2.4924322998348136e-01,9.6844091833586465e-01,0.0000000000000000e+00,0.0000000000000000e+00,9.9999999999995981e-01,9.9999999999995981e-01,2.4924322998347290e-01
C_p_gamma,C_{p\gamma},Ty_electron,enhanced_region_1,1,1,0.0000000000000000e+00,1.5707963267948966e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.9294300054350360e+00,1.5707949999999999e+00,0.0000000000000000e+00,3.1415926535897931e+00,5.0000000000000000e-01,0.0000000000000000e+00,1.1091673069435748e+01,8.3792780212934781e-01,-8.5985097179095469e+00,3.0251980840367962e+00,6.4145314758056560e-01,1.0452826113813356e+02,9.7899466311446304e-13,1.2465816757638386e+00,9.7899466311446304e-13,1.2465816757638386e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.5702377535206118e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.7809273438571467e-12,1.6666968476593231e-07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.9105498273481771e-13,1.3414599896474295e-07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2768985219987457e-07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6960293682169655e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6960293097626686e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.9990707016646341e-13,4.6836435489047855e-12,3.0938156023553464e-07,0.0000000000000000e+00,2.9802322387695312e-08,2.9802322387695312e-08,3.6538706014929019e-12,4.7710950023920824e-12,7.0258295978315297e-07,1.4901161193847656e-08,1.4447211794305829e-07,1.4600096599955427e-07,4.5615387411719550e-12,5.2547044453458420e-12,4.7401305154567366e-07,0.0000000000000000e+00,1.7504900879369274e-07,1.7441362009524741e-07,7.0964872951217317e-01,1.6960293960479098e-01,1.4037463776611313e-07,7.5214594210828789e-01,7.3277442535870441e-01,2.4924322999328544e-01,6.7146526358335512e-01,1.6960293612925473e-01,1.3398946999773954e-07,7.1378900359487840e-01,6.9334665347337643e-01,2.4213453509423444e-01
C_p_gamma,C_{p\gamma},Ty_electron,enhanced_region_1,1,2,0.0000000000000000e+00,1.4726215563702154e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.9043236201663249e+00,1.5707949999999999e+00,0.0000000000000000e+00,3.1415926535897931e+00,5.0000000000000000e-01,9.8174770424681035e-02,1.1181288081232490e+01,8.5239898962134930e-01,-8.4896284392951653e+00,2.8159906146948419e+00,6.3565781623993689e-01,1.0991657795799637e+02,5.3555894631778234e-03,1.3511854104319674e+00,5.3555894631778234e-03,1.3511854104319674e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.4982884339235126e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.4274037196655521e-17,2.0741710225934389e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1155555532074779e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0593280570096380e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.5917609731120763e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.5917609447956074e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2865864616679899e-17,9.7997408757668024e-17,1.9415146330552546e-03,0.0000000000000000e+00,1.9415220104540157e-03,1.9415220104540157e-03,7.3935271499027611e-17,9.4220825064578266e-17,1.1155971500829949e-02,0.0000000000000000e+00,1.1155972297179349e-02,1.1155972297179349e-02,9.0359086264715382e-17,9.3605159320611137e-17,1.3590420523412708e-02,0.0000000000000000e+00,1.3590436852604351e-02,1.3590436852604351e-02,7.0952726187460613e-01,1.5917619411739251e-01,1.1155554864199543e-02,7.5097173545278184e-01,7.3399313922365284e-01,2.4628044705840352e-01,6.7191709838555702e-01,1.5917609079338327e-01,1.0593284165602387e-02,7.1299286366267667e-01,6.9507841973743578e-01,2.3874346149790610e-01
C_p_gamma,C_{p\gamma},Ty_electron,enhanced_region_2,2,1,0.0000000000000000e+00,1.9634954084936207e-01,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.7023178278439293e+00,1.5707949999999999e+00,0.0000000000000000e+00,3.1415926535897931e+00,5.0000000000000000e-01,1.3744467859455345e+00,1.0198617913455170e+01,9.7383373624070935e-01,-7.6245858323568854e+00,1.1538740693769867e+00,5.0749408716961442e-01,1.7129718697990373e+02,8.9522764254044140e-01,2.1822436830900211e+00,8.9522764254044140e-01,2.1822436830900211e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.5756090913519032e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.7720913870934487e-19,9.0132139070271063e-18,4.3439302764368345e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.9152297612103894e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8327513397843992e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.0902807064840961e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.0902807072902438e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.8808097889809507e-18,6.3642374467262492e-18,3.1269032259856180e-02,0.0000000000000000e+00,3.1269034182601171e-02,3.1269034182597626e-02,5.5459964291732378e-17,9.3933196596216805e-18,1.9156856797137586e-01,0.0000000000000000e+00,1.9156857295151403e-01,1.9156857295151344e-01,6.4714195263539599e-17,1.1074115780252987e-17,2.2444874179652174e-01,0.0000000000000000e+00,2.2444875440308321e-01,2.2444875440308223e-01,6.4963333453614214e-01,7.1886184854780405e-03,1.9152297936499157e-01,6.7540610809254320e-01,7.0199913618578380e-01,2.6614092166833697e-01,6.2000792371862856e-01,7.0902778748714087e-03,1.8327513855638405e-01,6.4424122613346047e-01,6.6976582607825852e-01,2.5342988850749337e-01
C_p_gamma,C_{p\gamma},Ty_electron,enhanced_region_2,2,2,0.0000000000000000e+00,9.8174770424681146e-02,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6993441269562464e+00,1.5707949999999999e+00,0.0000000000000000e+00,3.1415926535897931e+00,5.0000000000000000e-01,1.4726215563702154e+00,9.9942711967524751e+00,9.7560820576006835e-01,-7.6120134026819004e+00,1.1297170588467533e+00,4.9642102421008105e-01,1.7565292432784972e+02,1.0031932913232258e+00,2.1943221883582047e+00,1.0031932913232258e+00,2.1943221883582047e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.9291647499904496e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.7842513229377415e-18,4.5641624702491695e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0380113790007315e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.9504043697103993e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2244420083532804e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2244420083867306e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.5818164715631071e-18,1.2238880583207239e-17,3.3455657280746995e-02,2.1073424255447017e-08,3.3455660809998032e-02,3.3455660810001349e-02,1.4207972047327410e-17,5.8589681187442889e-18,2.0385355739914382e-01,0.0000000000000000e+00,2.0385356212722081e-01,2.0385356212722081e-01,1.6947588228196226e-17,2.0859769169206519e-18,2.3806799751857266e-01,1.4901161193847656e-08,2.3806800491176086e-01,2.3806800491176086e-01,6.4194563272425031e-01,2.2244362384470653e-03,2.0380113542252357e-01,6.6652710676164340e-01,6.9698518040778878e-01,2.7147576067734486e-01,6.1277811944278993e-01,2.3421244000550942e-03,1.9504043837807444e-01,6.3584206893462347e-01,6.6507926324829503e-01,2.5853217441327492e-01
C_p_gamma,C_{p\gamma},Ty_electron,enhanced_region_3,3,1,0.0000000000000000e+00,1.1780972450961724e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.8346500326059170e+00,1.5707949999999999e+00,0.0000000000000000e+00,3.1415926535897931e+00,5.0000000000000000e-01,2.7488935718910690e+00,7.1895289506699713e+00,8.4108037368514765e-01,-8.1889631188313352e+00,2.2382840373227473e+00,4.1422606067032003e-01,1.2534424973133521e+02,2.1397557832014300e+00,1.6400386991204843e+00,2.1397557832014300e+00,1.6400386991204843e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0376975953523944e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.2733257922257975e-18,3.7986461820714848e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.6041079216383367e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.4774472141652676e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.5278000192054550e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.5277999872134279e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0769875496169496e-18,1.3346478047925906e-17,4.9628179418738289e-02,1.4901161193847656e-08,4.9628180395896296e-02,4.9628180395896296e-02,4.5773924301151781e-18,9.3191772960897696e-18,2.6045710670707967e-01,0.0000000000000000e+00,2.6045711396321425e-01,2.6045711396321469e-01,5.2627199398893937e-18,9.0460085993971173e-18,2.9734580253292425e-01,0.0000000000000000e+00,2.9734581262147114e-01,2.9734581262147114e-01,5.5554930383773005e-01,3.5277997751394882e-02,2.6041079573497794e-01,5.7307450487620926e-01,6.2847723458385685e-01,2.9596138751808243e-01,5.2784061138989746e-01,3.5415129496326393e-02,2.4774472151528401e-01,5.4420818163676155e-01,5.9689677663646301e-01,2.8093464891885911e-01
C_p_gamma,C_{p\gamma},Ty_electron,enhanced_region_3,3,2,0.0000000000000000e+00,1.2762720155208536e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.8567542851859815e+00,1.5707949999999999e+00,0.0000000000000000e+00,3.1415926535897931e+00,5.0000000000000000e-01,2.8470683423157501e+00,7.0283215316488326e+00,8.2014869135200208e-01,-8.2841050557888281e+00,2.4210923594678082e+00,4.1527281891435575e-01,1.2031700258786523e+02,2.1765263001146580e+00,1.5486345380449031e+00,2.1765263001146580e+00,1.5486345380449031e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.9395342962825910e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.3416386549495227e-18,3.5459496870739464e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.5520930639611056e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.4258497834673398e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.9927855418263320e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.9927855418143006e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.6738523234181483e-18,6.4384146284322240e-18,4.9245852497825073e-02,0.0000000000000000e+00,4.9245855075175878e-02,4.9245855075178133e-02,3.2834952100629458e-17,7.2722935427452651e-18,2.5524711938230615e-01,0.0000000000000000e+00,2.5524712579113235e-01,2.5524712579113323e-01,3.7908917720026810e-17,8.1908805500585011e-18,2.9151197667317180e-01,0.0000000000000000e+00,2.9151198053669120e-01,2.9151198053669120e-01,5.5224169817946089e-01,2.9927851191714962e-02,2.5520930216993293e-01,5.7022139994323995e-01,6.2401006281507343e-01,2.9208445854433834e-01,5.2427708062416467e-01,3.0040092183729480e-02,2.4258497818961308e-01,5.4106512082803782e-01,5.9219636170745837e-01,2.7700626638309067e-01
